P,H,HS,T,RH,CC
0,22,0,22.3,30,3
0,23,0,20.8,33,0
0,0,0,19.6,36,0
0,1,0,18.8,37,0
0,2,0,18,38,0
0,3,0,17.8,38,0
0,4,0,17.3,39,0
0.3232375,5,3.81,16.7,41,0
1.7405095,6,14.87,16.8,43,0
4.58570975,7,26.41,19.2,42,0
8.1484255,8,38.23,23.1,35,0
10.78050175,9,49.95,26.6,29,0
12.6027125,10,61.11,29.1,23,0
13.9382825,11,70.32,30.9,19,5
14.371635,12,73.55,32.2,17,16
12.9223975,13,67.93,33,14,25
11.18188575,14,57.87,33.3,12,29
9.02578475,15,46.46,33.1,12,29
4.8130415,16,34.69,32.6,12,27
2.24135,17,22.96,31.7,13,30
0.831182,18,11.55,30.3,15,30
0.04262475,19,0.7,28.3,18,30
0,20,0,26.5,20,30
0,21,0,25.1,23,31
0,22,0,23.7,26,31
0,23,0,22.2,29,30
0,0,0,21.4,32,30
0,1,0,20.7,34,30
0,2,0,20.2,35,34
0,3,0,20,36,32
0,4,0,19.6,38,35
0.28771675,5,3.88,18.7,41,43
1.28229375,6,14.93,18.6,44,31
4.2837845,7,26.46,21,40,36
6.88389225,8,38.28,24.4,32,29
10.574483,9,50.01,27,26,43
12.3327525,10,61.18,29,21,26
11.576165,11,70.43,30.4,18,13
11.235165,12,73.69,31.3,17,26
6.22676125,13,68.06,31.8,16,34
10.6988075,14,57.99,31.6,16,44
9.1998365,15,46.56,31.6,16,52
5.59804675,16,34.79,31.4,16,44
2.67114925,17,23.07,30.7,16,22
0.89867125,18,11.66,29.7,18,23
0,19,0.82,27.9,22,0
0,20,0,25.7,26,0
0,21,0,24.2,30,0
0,22,0,23.4,32,0
0,23,0,20.9,37,0
0,0,0,18.9,39,0
0,1,0,17.7,36,0
0,2,0,18.1,29,0
0,3,0,19.4,27,0
0,4,0,19.3,25,2
0.34810175,5,3.95,17.3,30,5
1.77958225,6,14.99,15.8,39,1
4.5253245,7,26.51,17.9,48,0
7.938854,8,38.33,22,16,0
10.897719,9,50.05,23.7,13,1
12.98278,10,61.25,25.3,12,0
14.3183525,11,70.53,26.6,13,0
14.2615225,12,73.83,27.8,14,0
12.936605,13,68.19,28.9,14,0
11.856775,14,58.1,29.6,14,1
6.1734805,15,46.67,29.8,14,0
4.8094895,16,34.89,29.8,15,6
2.82033575,17,23.17,29.1,16,29
0.66423525,18,11.77,27.8,18,44
0,19,0.93,26.3,21,49
0,20,0,25,24,53
0,21,0,24.2,28,41
0,22,0,23.2,33,64
0,23,0,22.7,34,73
0,0,0,21.4,39,67
0,1,0,20.6,43,50
0,2,0,19.8,45,37
0,3,0,19.3,45,38
0,4,0,18.7,47,41
0.060385,5,4.01,18.2,49,47
0.6642355,6,15.04,18,56,28
2.39408875,7,26.56,20.3,48,11
7.55523175,8,38.37,22.6,34,13
10.6917025,9,50.1,24.4,31,0
8.7806935,10,61.31,26,29,1
5.27125725,11,70.62,27.5,28,7
6.94427825,12,73.97,29,26,10
8.72030925,13,68.32,30.1,25,3
9.3454715,14,58.21,30.9,23,6
8.60664175,15,46.77,32,19,6
5.32809025,16,34.99,31.8,18,13
2.47933775,17,23.27,32,17,24
0.6855475,18,11.87,31.2,19,35
0,19,1.05,28.9,26,16
0,20,0,26.8,32,18
0,21,0,25.4,36,8
0,22,0,23.9,42,1
0,23,0,22,48,0
0,0,0,20.4,54,0
0,1,0,19.2,59,0
0,2,0,18.3,62,0
0,3,0,17.3,65,0
0,4,0,16.7,65,0
0.2628525,5,4.07,16.3,63,0
1.58066675,6,15.09,16.6,58,17
3.9889635,7,26.6,20.3,45,5
6.48250975,8,38.4,24.8,32,0
9.34546975,9,50.14,28.7,23,0
11.405665,10,61.36,32,18,0
12.6986175,11,70.71,34.1,14,1
11.37369825,12,74.1,35.6,11,4
10.90127225,13,68.44,36.5,10,8
6.8980995,14,58.31,36.7,9,14
2.67470125,15,46.87,35.9,11,14
2.81323175,16,35.09,35.5,11,16
1.23256475,17,23.37,34.8,12,10
0.5114965,18,11.98,33.5,16,23
0,19,1.16,31.5,19,15
0,20,0,29,22,10
0,21,0,27.1,23,4
0,22,0,25.4,24,1
0,23,0,23.4,27,0
0,0,0,21.8,31,0
0,1,0,21,34,0
0,2,0,20.2,35,0
0,3,0,19.9,53,0
0,4,0,19.2,53,0
0.33744575,5,4.12,18.6,52,0
1.69433275,6,15.13,18.9,48,0
4.19853525,7,26.64,22.1,39,0
7.612065,8,38.43,26.4,28,0
10.308078,9,50.17,29.4,21,0
12.36117,10,61.41,31,17,0
13.544005,11,70.79,32.2,15,0
13.75713,12,74.22,33.3,14,0
12.8478,13,68.56,34.1,13,0
11.3168625,14,58.41,34.8,12,4
8.27985225,15,46.96,34.4,14,0
5.487933,16,35.18,34.4,14,0
2.5503795,17,23.47,33.6,17,2
0.72106825,18,12.08,32.1,22,8
0.03907275,19,1.26,30.4,26,1
0,20,0,28.5,29,0
0,21,0,27.2,31,0
0,22,0,25.8,35,0
0,23,0,24.6,39,0
0,0,0,24.3,40,0
0,1,0,23.7,42,6
0,2,0,22.6,46,23
0,3,0,20.2,52,20
0,4,0,19.2,56,30
0.16339475,5,4.17,18.4,60,31
1.463449,6,15.17,19.2,61,30
3.04411575,7,26.67,21,52,48
4.05290075,8,38.46,22.3,49,68
4.5253245,9,50.2,22.8,48,68
4.89473875,10,61.45,23.7,47,67
4.781073,11,70.87,25.3,43,46
3.37800925,12,74.34,25.3,43,56
3.07608425,13,68.67,27.3,39,54
1.7937905,14,58.51,28.8,37,44
3.92502625,15,47.06,29.3,36,34
4.44362725,16,35.28,29.4,36,34
2.113476,17,23.57,29.5,35,35
0.820526,18,12.18,28.5,38,34
0,19,1.37,27.9,40,33
0,20,0,26.7,44,30
0,21,0,25.5,47,30
0,22,0,24.5,50,30
0,23,0,23.7,54,30
0,0,0,22.9,58,30
0,1,0,22.3,61,30
0,2,0,21.7,64,32
0,3,0,21,66,44
0,4,0,20.7,68,49
0,5,4.21,20.3,71,49
0.1420825,6,15.2,20.5,73,62
0.90222325,7,26.7,21.2,67,74
1.126003,8,38.48,21.9,64,89
2.33015125,9,50.23,21.7,67,90
2.61431625,10,61.49,20.9,80,89
2.010466,11,70.94,20.2,86,90
1.32136625,12,74.45,20.4,84,86
2.415401,13,68.78,20.7,82,81
1.66946825,14,58.61,21,81,87
1.1579715,15,47.15,21.6,70,89
0.77079725,16,35.37,21.3,76,88
0.4404555,17,23.66,20.5,86,95
0.25930025,18,12.27,20.1,89,89
0,19,1.47,19.8,89,87
0,20,0,19.4,90,87
0,21,0,19.2,91,85
0,22,0,19,91,67
0,23,0,18.8,91,71
0,0,0,18.4,91,100
0,1,0,18.1,92,100
0,2,0,17.8,94,100
0,3,0,17.5,92,100
0,4,0,17.5,89,100
0,5,4.25,17.3,90,100
0.1598425,6,15.23,17.2,91,100
1.0940345,7,26.73,17.6,87,78
3.008595,8,38.5,18.6,78,68
3.0512195,9,50.25,19.5,71,94
4.06710875,10,61.52,19.5,73,100
2.63562875,11,71,19.6,74,100
0.78145325,12,74.55,18.9,80,100
5.91418,13,68.88,18.4,85,100
6.209001,14,58.7,19,84,100
5.79341025,15,47.23,20.4,74,100
5.029717,16,35.45,21.5,67,71
2.770607,17,23.75,22,64,75
0.82763,18,12.37,21.8,65,70
0,19,1.56,21,69,5
0,20,0,19.4,76,20
0,21,0,18.6,85,33
0,22,0,18.5,81,24
0,23,0,17.4,87,33
0,0,0,16.2,92,26
0,1,0,16,93,22
0,2,0,15.3,95,20
0,3,0,15.9,94,21
0,4,0,15.4,96,26
0.3871745,5,4.28,15.3,96,36
2.0317785,6,15.26,15.8,95,43
4.8840825,7,26.75,18.8,81,26
8.11290525,8,38.51,21.1,71,23
9.27087625,9,50.26,23.5,64,27
13.302465,10,61.54,25.6,58,28
12.13028425,11,71.05,27.4,53,28
12.05214,12,74.65,29,49,28
6.5855195,13,68.98,30.1,47,24
0.52215275,14,58.79,30.7,46,29
0.060385,15,47.32,30.3,49,41
2.5645875,16,35.54,29.4,52,41
0.66778725,17,23.83,28.4,57,45
0.117218,18,12.46,25.6,72,59
0,19,1.66,23,79,74
0,20,0,21.9,81,46
0,21,0,21.5,79,72
0,22,0,21.6,79,86
0,23,0,21.4,80,85
0,0,0,21.2,80,88
0,1,0,21.2,76,77
0,2,0,21.7,70,71
0,3,0,21.1,67,52
0,4,0,20.9,64,17
0.34099775,5,4.31,20.3,63,0
1.90035225,6,15.28,19.8,64,0
5.13983075,7,26.76,21.6,61,0
8.58888125,8,38.52,24.6,53,0
11.4767075,9,50.27,27.2,45,0
13.927625,10,61.56,28.8,38,0
15.01811,11,71.1,29.8,34,3
15.07139,12,74.74,30.8,31,5
14.0164275,13,69.07,31.8,28,18
11.291998,14,58.88,32.6,25,13
3.96409925,15,47.4,33.8,20,9
5.203768,16,35.62,34,19,20
2.89137725,17,23.92,33.7,22,17
0.6322665,18,12.54,32.1,30,21
0.053281,19,1.75,29.9,36,18
0,20,0,27.2,41,12
0,21,0,25.7,41,3
0,22,0,24.3,42,0
0,23,0,22.9,44,0
0,0,0,21.6,47,0
0,1,0,20.8,50,0
0,2,0,22.1,42,0
0,3,0,22.8,36,0
0,4,0,22.6,36,0
0.35165375,5,4.33,17.4,59,0
1.92521625,6,15.29,16.8,70,0
5.15403925,7,26.77,20.3,68,0
8.85528675,8,38.52,24.4,37,0
11.9171625,9,50.28,25.5,32,0
14.3148,10,61.58,26.5,31,0
15.56868,11,71.14,27.5,31,0
15.6787925,12,74.82,28.4,30,0
14.886685,13,69.16,29.1,29,0
13.08579,14,58.96,29.6,28,0
10.27610975,15,47.48,29.4,27,0
6.667217,16,35.7,29.1,29,0
3.01925125,17,24,28.5,30,0
0.816974,18,12.62,27.5,34,1
0.053281,19,1.83,26,40,1
0,20,0,24.4,44,0
0,21,0,22.7,52,1
0,22,0,21.2,58,8
0,23,0,20.2,60,23
0,0,0,19.4,62,27
0,1,0,18.2,67,29
0,2,0,17.3,71,30
0,3,0,16.9,73,30
0,4,0,16.4,75,29
0.5683295,5,4.35,16,78,29
2.14189225,6,15.3,16.4,81,30
4.83080175,7,26.78,20.5,66,29
7.45932625,8,38.52,24,48,30
9.54793775,9,50.28,26,42,29
11.6472075,10,61.59,27.7,37,26
14.7197375,11,71.18,29.2,34,22
15.12112,12,74.9,30.3,31,19
15.02166,13,69.25,31,29,14
11.4021125,14,59.04,31.5,28,14
9.9777355,15,47.56,31.3,26,14
6.38660425,16,35.78,31.4,26,15
3.019251,17,24.07,30.9,27,19
0.87735875,18,12.7,30,30,16
0.07459325,19,1.91,28.4,35,2
0,20,0,26.6,38,2
0,21,0,25,46,5
0,22,0,23.4,50,5
0,23,0,21.5,55,5
0,0,0,20.1,60,4
0,1,0,19,65,1
0,2,0,18.2,68,1
0,3,0,18,70,0
0,4,0,17.7,71,0
0.404935,5,4.36,17.6,73,0
1.8683835,6,15.31,18.5,71,0
4.674511,7,26.78,21.2,67,1
7.7861155,8,38.52,23.7,51,1
10.6455235,9,50.28,25.4,47,4
12.65954,10,61.6,27.1,43,3
13.3948175,11,71.21,28.8,40,2
14.1407525,12,74.97,30.2,37,2
13.2527375,13,69.33,31.4,34,1
11.16057,14,59.11,32.2,32,16
7.7257295,15,47.63,33.3,30,25
4.365482,16,35.85,33.4,28,31
2.21648525,17,24.15,33.4,27,39
0.813422,18,12.78,32.4,28,39
0,19,1.99,30.8,32,40
0,20,0,29.4,36,36
0,21,0,27.1,43,39
0,22,0,24.2,53,39
0,23,0,22.7,58,39
0,0,0,22.4,62,35
0,1,0,21.9,64,30
0,2,0,21.7,66,29
0,3,0,22,68,27
0,4,0,21.5,70,30
0.404935,5,4.37,21,74,30
1.59487475,6,15.31,21.1,77,28
3.4526025,7,26.77,23.8,66,29
7.08280775,8,38.51,26.5,52,29
8.12000825,9,50.27,28.2,45,30
11.9100575,10,61.6,29.8,41,34
12.0734525,11,71.23,31.4,38,38
11.7289,12,75.03,32.4,35,33
8.986713,13,69.4,32.6,35,34
8.457457,14,59.19,33.1,33,33
2.88782475,15,47.7,33,33,40
1.356887,16,35.92,31.3,36,42
0.600298,17,24.22,29.2,48,40
0.404935,18,12.85,28.4,52,40
0,19,2.07,27.2,58,44
0,20,0,25.3,65,56
0,21,0,24.5,68,53
0,22,0,23.7,71,47
0,23,0,22.8,75,44
0,0,0,22.3,77,36
0,1,0,21.6,79,30
0,2,0,21.2,80,30
0,3,0,20.3,88,31
0,4,0,19.8,90,22
0.3907265,5,4.37,19.5,90,20
1.65526025,6,15.31,20,87,27
3.99251525,7,26.77,22.4,76,28
4.8165935,8,38.5,25.5,60,32
6.19479275,9,50.26,26.9,53,29
5.3884755,10,61.59,28,48,21
6.1805845,11,71.25,29.5,43,7
5.796962,12,75.09,30.6,40,8
11.6791725,13,69.47,31.3,38,20
4.85566475,14,59.26,31.6,37,28
3.68348625,15,47.77,30.5,40,31
1.3888555,16,35.99,29.4,44,27
0,17,24.29,27.6,54,23
0.337446,18,12.92,27.2,56,24
0.16339475,19,2.14,26.7,59,17
0,20,0,25.6,64,5
0,21,0,24.2,71,0
0,22,0,22.8,77,0
0,23,0,21.8,81,0
