P,H,HS,T,RH,CC
6.2647455,16,31.44,34.2,47,0
2.388684,17,19.68,33.6,52,0
0.4129135,18,8.14,32.6,61,0
0,19,-2.89,31.2,67,0
0,20,0,30.3,71,0
0,21,0,29.9,74,0
0,22,0,29.6,75,0
0,23,0,29.1,77,0
0,0,0,28.6,78,0
0,1,0,28,81,0
0,2,0,27.6,83,0
0,3,0,27.2,86,0
0,4,0,26.9,87,0
0.190917,5,2.07,26.6,89,0
1.54509675,6,13.37,26.5,92,0
4.8839265,7,25.05,28.1,86,0
8.72002775,8,36.68,29.4,80,0
12.07218,9,48.19,30.7,75,1
14.229985,10,58.77,31.8,70,15
15.33996725,11,66.78,32.7,65,30
15.19789275,12,68.89,33.2,62,39
15.1978925,13,63.59,33.6,60,28
13.009005,14,54.09,33.7,60,33
7.51680625,15,42.96,33.2,62,37
5.75859325,16,31.28,33.2,62,17
2.393124,17,19.51,33,63,5
0.3640745,18,7.97,32.5,66,5
0,19,-3.08,31.5,71,1
0,20,0,30.6,75,0
0,21,0,30.1,77,2
0,22,0,29.7,79,2
0,23,0,29.2,81,7
0,0,0,28.9,83,12
0,1,0,28.5,85,7
0,2,0,28.1,88,7
0,3,0,28.2,88,4
0,4,0,27.9,90,1
0.199797,5,1.92,27.6,91,2
1.673855,6,13.23,27.6,92,2
3.6718245,7,24.91,28.4,89,11
5.3501195,8,36.55,29.4,83,7
6.606621,9,48.04,30.5,77,33
4.732969,10,58.59,31.5,71,63
6.8108575,11,66.55,32.1,67,61
6.37130425,12,68.62,32.8,64,36
3.5519465,13,63.36,33.4,63,56
6.62882025,14,53.89,33.3,64,31
8.4314325,15,42.79,33,69,42
4.65305,16,31.11,32.5,72,53
1.664975,17,19.34,30.1,83,54
0.1598375,18,7.78,28.9,88,69
0,19,-3.28,28.9,88,41
0,20,0,28.5,88,46
0,21,0,28.5,89,63
0,22,0,28.5,91,64
0,23,0,28.4,91,51
0,0,0,28.1,91,49
0,1,0,27.2,93,64
0,2,0,26.6,95,70
0,3,0,26.8,95,100
0,4,0,26.5,96,100
0.01775975,5,1.76,26.6,95,41
0.54167175,6,13.09,26.7,94,52
1.7493335,7,24.78,27.6,92,44
5.36787925,8,36.41,28.6,87,47
9.80337125,9,47.89,29.7,81,73
6.18038725,10,58.4,30.5,77,72
3.7606235,11,66.31,31.4,75,80
3.3743495,12,68.35,32.2,73,65
4.30229525,13,63.12,32.9,71,52
5.176962,14,53.69,33.2,71,50
2.67283975,15,42.6,31.9,76,36
2.04680925,16,30.93,31.9,76,35
1.14550275,17,19.16,31.6,76,38
0.30191525,18,7.6,30.7,82,50
0,19,-3.48,29.7,87,33
0,20,0,29.4,88,30
0,21,0,29.1,92,32
0,22,0,28.9,93,35
0,23,0,29.2,91,31
0,0,0,28.6,93,31
0,1,0,28.4,93,32
0,2,0,28,93,41
0,3,0,28.4,94,48
0,4,0,27.9,93,52
0.04439925,5,1.61,27.3,95,40
1.3497395,6,12.95,27.3,96,36
1.90029175,7,24.64,27.5,95,94
2.42420375,8,36.27,28.3,90,46
3.911581,9,47.74,29.3,85,36
5.98059,10,58.21,30.2,81,38
14.1589475,11,66.06,30,82,38
13.19104,12,68.07,29.4,83,34
10.287326,13,62.87,29,84,64
9.505898,14,53.48,29.5,82,76
2.8326775,15,42.42,30.9,81,49
0.6215905,16,30.75,30.8,81,36
0.34187475,17,18.98,30.9,81,35
0.31079525,18,7.41,30.5,84,52
0,19,-3.68,30,87,64
0,20,0,29.4,90,97
0,21,0,29,92,39
0,22,0,28.6,93,47
0,23,0,27.9,95,40
0,0,0,27.3,95,43
0,1,0,27.1,95,41
0,2,0,27.1,96,53
0,3,0,26.5,97,92
0,4,0,26.1,97,100
0,5,1.46,26,97,100
0,6,12.81,26.2,95,77
0.23975625,7,24.51,26.5,93,69
2.996955,8,36.13,26.9,90,74
5.9983495,9,47.58,27.5,87,77
5.407839,10,58.02,27.7,87,100
6.17150725,11,65.82,27.8,86,100
7.530127,12,67.79,27.9,86,100
2.66840025,13,62.62,28.5,82,100
5.918431,14,53.27,29.2,80,100
4.990485,15,42.22,28.4,87,100
3.01027475,16,30.57,27.7,89,93
1.189902,17,18.79,27.4,88,52
0.5549915,18,7.21,27.5,86,51
0,19,-3.89,27.4,86,67
0,20,0,27.3,88,100
0,21,0,27.3,89,100
0,22,0,27.1,91,100
0,23,0,26.9,92,35
0,0,0,26.8,93,45
0,1,0,26.6,94,71
0,2,0,26.6,94,100
0,3,0,26.7,92,100
0,4,0,26.4,93,100
0.208677,5,1.3,26.2,93,100
1.7004945,6,12.67,26.1,93,100
5.2124815,7,24.37,26.4,92,92
8.054039,8,35.99,27.2,86,68
9.11518225,9,47.43,28,80,60
9.026383,10,57.83,28.8,76,44
12.116579,11,65.56,29.5,72,40
11.98338175,12,67.5,29.9,69,28
13.2532,13,62.36,30.3,66,29
11.7702625,14,53.05,30.5,64,29
8.25827575,15,42.02,30.6,62,29
5.248001,16,30.38,30.5,62,30
1.73601375,17,18.6,30.1,64,30
0.61271075,18,7.01,29.3,69,30
0,19,-4.1,28.3,72,30
0,20,0,27.3,76,29
0,21,0,26.6,78,29
0,22,0,25.7,84,24
0,23,0,25.3,86,29
0,0,0,24.6,89,15
0,1,0,24,92,19
0,2,0,23.7,93,26
0,3,0,23.6,93,22
0,4,0,23.7,93,25
0.30191525,5,1.14,24,93,26
1.851452,6,12.52,23.9,94,56
4.85284675,7,24.23,25.1,92,23
5.718634,8,35.85,26.9,80,33
9.54585775,9,47.27,28.4,71,29
13.6394775,10,57.64,29.3,68,35
14.76722,11,65.31,30.1,65,27
16.241275,12,67.21,30.9,62,28
13.3020415,13,62.1,31.4,60,28
11.37511,14,52.82,31.7,60,26
9.47925825,15,41.82,31.5,61,25
4.34669475,16,30.18,31.4,63,29
2.21996675,17,18.4,30.9,67,31
0.36407475,18,6.81,30.1,73,32
0,19,-4.32,29,78,36
0,20,0,28.2,82,38
0,21,0,27.8,84,45
0,22,0,27.4,85,40
0,23,0,27,86,41
0,0,0,26.7,87,44
0,1,0,26.2,89,47
0,2,0,25.8,90,50
0,3,0,25.5,89,48
0,4,0,25.6,87,47
0.208677,5,0.99,25.3,89,38
1.6916145,6,12.38,25.1,90,37
4.34669425,7,24.1,26.3,87,31
8.045159,8,35.71,27.8,81,32
10.86007625,9,47.11,29.2,77,27
11.628185,10,57.44,30.5,74,39
14.0079875,11,65.05,31.2,72,40
14.318785,12,66.91,31.6,71,39
13.38196,13,61.83,31.9,70,35
11.25967,14,52.59,32.2,70,32
7.525687,15,41.61,32.3,70,28
5.6298355,16,29.98,32.5,69,23
2.10896825,17,18.2,32.5,69,22
0.14207775,18,6.6,32,72,35
0,19,-4.54,31.1,75,36
0,20,0,30.2,76,42
0,21,0,29.5,75,41
0,22,0,29.1,73,40
0,23,0,28.9,71,61
0,0,0,28.5,71,37
0,1,0,28,73,33
0,2,0,27.3,79,31
0,3,0,27.5,72,35
0,4,0,27.1,74,37
0.133198,5,0.83,26.6,79,40
1.20322175,6,12.23,26.2,84,34
3.16123225,7,23.96,27.1,82,36
3.6851445,8,35.56,28.4,77,29
6.833058,9,46.94,29.4,72,27
10.97551625,10,57.24,30.6,68,26
14.7983,11,64.79,31.7,64,15
14.3365425,12,66.61,32.6,61,26
13.555115,13,61.56,33.3,57,20
11.7480625,14,52.36,33.8,54,3
6.6820995,15,41.4,33.4,59,1
3.667385,16,29.77,33.5,57,5
1.940251,17,18,33,60,8
0.24863625,18,6.39,32,65,12
0,19,-4.77,30.7,67,7
0,20,0,29.9,68,9
0,21,0,29.2,71,11
0,22,0,28.7,76,9
0,23,0,28.4,78,11
0,0,0,28.2,79,15
0,1,0,27.9,79,23
0,2,0,27.5,81,27
0,3,0,27.5,81,29
0,4,0,27.3,82,30
0.15539775,5,0.67,27,84,25
1.482938,6,12.09,26.7,87,15
4.66193,7,23.82,27.4,86,2
8.23163625,8,35.42,28.7,82,4
7.2770505,9,46.78,30,77,11
6.78865775,10,57.03,31.2,71,39
8.9287065,11,64.52,31.9,67,77
9.90993025,12,66.31,32.1,66,96
11.94786075,13,61.28,32,67,93
12.61385,14,52.11,31.6,70,75
6.318025,15,41.18,31.5,70,63
2.726119,16,29.56,31.1,72,85
2.2865655,17,17.79,29.7,78,72
0.08879875,18,6.17,28.5,86,40
0,19,-5,27.8,87,69
0,20,0,27.6,88,68
0,21,0,27.4,89,75
0,22,0,27.3,90,76
0,23,0,27.2,91,60
0,0,0,27.2,91,65
0,1,0,27.1,91,79
0,2,0,26.7,93,92
0,3,0,26.2,95,100
0,4,0,26.1,95,95
0.00444,5,0.51,26,96,100
0.65711,6,11.94,26.1,95,87
1.798173,7,23.68,26.5,95,91
2.82823775,8,35.27,26.8,93,91
2.52188225,9,46.61,27.2,93,95
2.2244065,10,56.83,27.2,92,100
1.203222,11,64.25,27.3,92,95
0.4439935,12,66,27.5,92,100
0.50615225,13,61,28.2,90,100
0.21311675,14,51.87,28.1,91,100
0,15,40.95,27,94,100
0.071039,16,29.35,27.2,95,100
0,17,17.57,27.2,95,100
0,18,5.94,26.9,95,100
0,19,0,26.4,96,100
0,20,0,26.2,96,100
0,21,0,26.2,95,100
0,22,0,26.1,95,100
0,23,0,26.2,93,100
0,0,0,26.2,93,100
0,1,0,26.2,93,100
0,2,0,26,94,100
0,3,0,25.3,94,100
0,4,0,25.2,94,100
0.02219975,5,0.35,25,94,100
1.24762125,6,11.8,24.8,93,67
4.73296875,7,23.53,24.9,90,62
6.17594725,8,35.12,25.5,87,50
6.6909795,9,46.45,26.1,85,97
7.623366,10,56.62,26.6,82,100
9.48813825,11,63.98,27.1,81,100
10.10528725,12,65.69,28,76,100
7.9341605,13,60.71,28.3,75,100
9.92325275,14,51.61,28.6,72,100
5.64315525,15,40.72,26.8,74,100
1.3630595,16,29.13,26.5,76,100
1.269821,17,17.35,26.6,76,100
0.266396,18,5.72,26.6,74,25
0,19,0,26.4,73,7
0,20,0,26.4,72,13
0,21,0,26.3,73,38
0,22,0,26,76,92
0,23,0,25.4,80,83
0,0,0,24.9,87,92
0,1,0,25.1,88,100
0,2,0,25.1,89,100
0,3,0,25.3,82,100
0,4,0,25.1,85,100
0.01775975,5,0.19,24.9,86,100
0.62159075,6,11.65,24.8,86,68
2.61512075,7,23.39,24.9,86,100
4.95052575,8,34.97,25.2,85,91
11.3839885,9,46.28,25.9,83,38
13.92807025,10,56.4,26.2,80,31
16.56539025,11,63.7,27.1,74,32
17.3024225,12,65.37,27.6,70,34
16.81846775,13,60.42,27.8,67,25
14.5496625,14,51.36,27.8,65,8
11.46834825,15,40.49,27.9,59,2
9.519217,16,28.9,27.7,59,3
3.68514475,17,17.13,27.1,62,1
0.18647725,18,5.49,26.3,64,0
0,19,0,25.4,66,0
0,20,0,25,67,1
0,21,0,24.7,68,3
0,22,0,24.5,68,9
0,23,0,24.3,70,10
0,0,0,24.2,71,11
0,1,0,24,74,13
0,2,0,23.8,76,11
0,3,0,23.2,76,10
0,4,0,22.9,79,15
0.0976785,5,0.03,22.6,82,20
1.4962575,6,11.5,22.4,85,21
5.71863375,7,23.25,23.6,83,20
10.35836475,8,34.82,25.5,77,22
14.0257475,9,46.1,26.5,72,18
16.44995,10,56.19,27.1,69,13
17.537737,11,63.42,27.6,67,7
17.96841,12,65.05,28,64,8
17.01382225,13,60.12,28.1,63,16
14.5985,14,51.1,28,64,17
11.4550275,15,40.25,27.7,61,23
7.503487,16,28.67,27.4,63,26
2.13560775,17,16.9,26.9,68,33
0.0843585,18,5.25,26.3,72,32
0,19,0,25.2,78,30
0,20,0,24.8,81,26
0,21,0,24.6,83,18
0,22,0,24.4,85,22
0,23,0,24.4,87,13
0,0,0,24.7,87,16
0,1,0,24.8,89,27
0,2,0,24.8,91,41
0,3,0,24.7,94,57
0,4,0,24.8,95,65
0.02219975,5,-0.13,24.9,95,47
0.7103895,6,11.35,24.9,95,60
1.20322175,7,23.1,25.5,93,76
2.6106805,8,34.67,26.6,88,75
5.90955125,9,45.93,27.1,83,80
4.462133,10,55.97,28,75,72
5.68311475,11,63.14,28.6,71,68
6.77977825,12,64.73,28.1,74,65
4.3600145,13,59.82,28.4,72,82
3.44538825,14,50.83,27.8,77,87
3.62298525,15,40,28,79,90
3.0280345,16,28.44,27.2,82,92
0.981225,17,16.66,26.9,84,96
0.0932385,18,5.01,26.4,88,91
0,19,0,25.9,87,91
0,20,0,25.3,88,91
0,21,0,25,89,91
0,22,0,24.9,89,90
0,23,0,24.9,90,90
0,0,0,25,91,90
0,1,0,25.1,92,89
0,2,0,25.1,93,90
0,3,0,25.4,90,90
0,4,0,25.4,90,89
0,5,-0.29,25.2,90,100
0.1598375,6,11.2,24.9,89,95
0.55055175,7,22.96,24.7,91,91
0.2885955,8,34.52,24.6,93,100
1.189902,9,45.76,24.8,94,100
0.74146875,10,55.75,25,92,100
1.34529975,11,62.85,25.1,93,100
2.29988525,12,64.4,25.3,92,100
1.34086,13,59.51,25.2,92,100
0.6393505,14,50.56,25.4,93,93
0.87466675,15,39.75,25.1,92,100
0.586071,16,28.2,24.9,92,100
0.124318,17,16.43,24.8,92,100
0,18,4.76,24.6,92,95
0,19,0,24.1,92,89
0,20,0,23.7,91,94
0,21,0,23.6,91,100
0,22,0,23.6,91,100
0,23,0,23.6,92,100
0,0,0,23.7,93,100
0,1,0,23.9,94,100
0,2,0,24.2,93,100
0,3,0,23.8,91,100
0,4,0,23.6,92,100
0.00444,5,-0.45,23,92,77
0.199797,6,11.06,22.6,92,9
3.04135425,7,22.81,22.7,91,14
6.713179,8,34.37,23.1,89,20
8.315995,9,45.58,24.5,82,23
10.496001,10,55.53,26.1,74,14
9.5946965,11,62.56,26.9,71,0
12.258654,12,64.07,27.8,68,6
8.915385,13,59.2,28.4,64,41
6.99733475,14,50.28,29.2,60,68
9.141823,15,39.5,28.9,64,70
5.93619075,16,27.96,29.4,62,26
1.931371,17,16.18,29.4,63,16
0.186477,18,4.52,28.7,70,9
0,19,0,27.4,76,7
0,20,0,25.8,83,0
0,21,0,25.1,85,8
0,22,0,24.5,87,4
0,23,0,24,87,4
0,0,0,23.6,87,0
0,1,0,23.3,88,1
0,2,0,23.1,87,5
0,3,0,23.3,87,8
0,4,0,23.2,88,7
0.07991875,5,-0.62,22.8,90,2
1.5006975,6,10.91,22.6,92,0
5.057084,7,22.67,23.7,90,0
8.94646675,8,34.21,25.4,84,0
8.444752,9,45.4,26.8,79,0
12.3208125,10,55.3,28,77,0
11.15311075,11,62.27,28.8,75,26
6.726499,12,63.73,29,73,22
11.24635225,13,58.88,29,71,43
11.4017475,14,50,28.8,68,38
7.4013695,15,39.24,28.8,68,33
4.382214,16,27.71,28.3,68,31
1.82037275,17,15.94,27.7,70,30
0.3019155,18,4.26,26.7,74,30
0,19,0,25.6,77,30
0,20,0,25,78,29
0,21,0,24.5,80,29
0,22,0,24,81,30
0,23,0,23.8,81,30
0,0,0,23.5,82,29
0,1,0,23.1,83,29
0,2,0,22.7,85,29
0,3,0,22.2,87,30
0,4,0,22.2,87,34
0.128758,5,-0.78,22.4,85,40
1.1721425,6,10.76,22.7,83,43
3.22339175,7,22.52,23.5,82,50
7.1838115,8,34.05,24.8,77,66
9.417098,9,45.22,25.6,73,63
7.60560575,10,55.07,26.4,69,57
4.1602175,11,61.97,26.7,67,65
3.92934075,12,63.39,27.5,61,77
4.34669425,13,58.56,27.5,61,77
2.464163,14,49.71,27.3,63,77
2.064569,15,38.98,26.9,73,73
3.1701125,16,27.46,26.6,75,78
0.69262975,17,15.69,26.2,75,64
0.075479,18,4.01,25.8,74,64
0,19,0,25.1,74,53
0,20,0,24.7,75,50
0,21,0,24.4,77,58
0,22,0,24.3,79,36
0,23,0,24.2,81,33
0,0,0,23.9,83,32
0,1,0,23.6,85,44
0,2,0,23.5,85,37
0,3,0,23.1,86,34
0,4,0,23,85,25
0,5,-0.94,22.8,85,25
0.55943175,6,10.61,22.6,85,25
2.259926,7,22.37,23.3,82,24
6.233666,8,33.9,24.2,78,16
12.4984115,9,45.03,25.3,73,4
13.99911,10,54.84,26.6,68,0
17.18698275,11,61.67,27.8,64,0
16.41887475,12,63.05,28.5,61,0
11.12203325,13,58.24,28.8,58,20
9.98541025,14,49.42,28.8,56,19
9.1151835,15,38.71,28.8,57,27
5.261321,16,27.2,28.4,59,23
1.81593275,17,15.43,28.1,62,25
0.195357,18,3.75,27.1,70,18
0,19,0,25.9,76,13
0,20,0,24.4,85,5
0,21,0,23.7,84,2
0,22,0,24.1,80,1
0,23,0,23.6,81,0
0,0,0,23.1,82,0
0,1,0,22,86,0
0,2,0,20.9,91,0
0,3,0,20.3,93,0
0,4,0,20.3,93,0
0.07991875,5,-1.11,20.3,92,0
1.46961775,6,10.46,20.3,92,0
5.181402,7,22.23,21.7,89,0
9.590256,8,33.74,24.6,78,0
13.528475,9,44.85,26.6,68,0
16.42775275,10,54.61,27.5,57,0
17.75529275,11,61.37,27.8,54,0
17.741973,12,62.71,28.1,52,0
16.46771225,13,57.91,28.2,52,0
14.429785,14,49.13,28.3,52,0
10.908915,15,38.44,28.5,51,0
6.42014325,16,26.94,28.3,52,1
1.99353,17,15.18,27.7,57,1
0.133198,18,3.49,26.7,65,0
0,19,0,25.2,72,2
0,20,0,23.5,80,2
0,21,0,22.4,85,1
0,22,0,21.6,88,2
0,23,0,21.1,89,4
0,0,0,20.8,89,2
0,1,0,20.6,89,1
0,2,0,20.3,90,1
0,3,0,20.3,89,0
0,4,0,20,90,0
0.071039,5,-1.27,19.7,92,0
1.4340985,6,10.3,19.5,93,0
5.394519,7,22.08,21.1,89,0
9.81669125,8,33.58,23.5,80,0
13.2310025,9,44.66,25.6,73,0
15.4198875,10,54.37,27.4,64,0
16.62755225,11,61.07,28.6,57,0
16.67638975,12,62.36,29.4,53,0
15.5397675,13,57.57,29.8,51,0
12.9868075,14,48.83,30,50,1
10.4604815,15,38.17,30.5,48,2
5.647595,16,26.68,30.3,49,22
1.46961775,17,14.92,29.6,56,26
0.1731575,18,3.22,28.5,63,29
0,19,0,27,67,26
0,20,0,25.8,71,24
0,21,0,24.9,74,29
0,22,0,24.2,75,29
0,23,0,23.7,75,31
0,0,0,23.4,74,32
0,1,0,23,74,23
0,2,0,22.9,74,19
0,3,0,22.6,76,25
0,4,0,22.5,76,36
0.04883925,5,-1.43,22.1,78,48
0.97678525,6,10.15,22,80,43
2.402004,7,21.93,22.6,80,32
4.2889755,8,33.41,24.1,76,29
8.244956,9,44.47,25.7,73,21
13.111125,10,54.13,27.2,70,8
15.30889,11,60.76,28.4,67,2
15.3621675,12,62.01,29.4,63,2
13.88811,13,57.24,30.1,59,20
11.01103475,14,48.52,30.5,57,10
8.080678,15,37.89,30.9,54,15
5.3589995,16,26.41,30.6,56,26
1.73601375,17,14.65,30.2,60,13
0.11987825,18,2.95,29.1,67,8
0,19,0,27.5,72,8
0,20,0,26.4,75,9
0,21,0,25.7,75,9
0,22,0,25,75,9
0,23,0,24.2,76,12
0,0,0,23.5,78,14
0,1,0,22.9,81,3
0,2,0,22.3,85,0
0,3,0,21.8,85,1
0,4,0,21.2,88,1
0.05771925,5,-1.6,20.6,91,3
1.593936,6,10,20.1,93,1
4.95496575,7,21.78,21.8,91,2
9.91437125,8,33.25,24.9,76,5
11.681466,9,44.28,26.8,68,11
13.004565,10,53.89,28.1,60,11
14.2743875,11,60.45,28.9,57,8
16.3389525,12,61.65,29.3,56,12
13.94139225,13,56.9,29.7,56,25
11.3218295,14,48.22,29.9,56,28
10.29176725,15,37.6,30,55,28
5.2258015,16,26.14,29.6,58,22
1.99796975,17,14.38,28.8,65,20
0.15983775,18,2.67,27.5,70,15
0,19,0,26.1,75,14
0,20,0,25.1,77,28
0,21,0,24.6,77,30
0,22,0,24.4,76,29
0,23,0,23.8,78,30
0,0,0,23.3,82,28
0,1,0,22.9,86,28
0,2,0,22.5,90,25
0,3,0,22.7,90,29
0,4,0,22.5,92,30
0.05771925,5,-1.76,22.3,92,26
1.58061625,6,9.85,22.4,92,14
1.68717475,7,21.62,23.5,89,7
2.5574015,8,33.09,24.8,84,5
7.61004525,9,44.09,26.2,80,20
6.94849525,10,53.64,27.1,77,53
9.94989125,11,60.13,27.9,74,87
13.342,12,61.29,28.7,71,96
12.5250515,13,56.55,29.3,69,88
10.043128,14,47.9,29.2,70,86
5.81187275,15,37.32,29.4,73,41
4.25789625,16,25.87,29.1,75,38
1.398579,17,14.11,28.7,78,8
0.1065585,18,2.4,27.8,82,12
0,19,0,26.7,87,8
0,20,0,25.8,91,4
0,21,0,25.4,93,5
0,22,0,24.8,96,6
0,23,0,24.2,97,8
0,0,0,24.8,96,26
0,1,0,24.6,97,23
0,2,0,23,99,29
0,3,0,23.9,98,29
0,4,0,22.8,99,100
0.0355195,5,-1.92,22.9,99,62
1.1011035,6,9.69,23.3,97,32
4.76848825,7,21.47,24.7,89,31
9.0619025,8,32.92,26,74,41
7.64556575,9,43.89,26.7,62,20
10.15412625,10,53.39,27.3,57,18
15.7306845,11,59.81,27.4,57,11
16.019278,12,60.93,27.6,57,4
16.378915,13,56.21,27.8,56,4
14.1323075,14,47.59,27.9,56,4
10.57148,15,37.03,27.9,56,5
5.90955125,16,25.59,27.5,60,1
1.77597325,17,13.84,26.7,64,1
0.0932385,18,2.12,25.7,71,1
0,19,0,24.6,76,0
0,20,0,24,79,2
0,21,0,23.5,82,0
0,22,0,23.1,84,3
0,23,0,22.7,86,2
0,0,0,22.4,86,7
0,1,0,22,87,8
0,2,0,21.6,88,6
0,3,0,21.4,88,14
0,4,0,21.3,87,19
0.01331975,5,-2.09,21.6,85,27
1.4385385,6,9.54,22,84,17
3.44982825,7,21.32,23.2,79,30
2.81491725,8,32.75,24.6,73,43
1.8248125,9,43.69,26,64,59
5.50107775,10,53.14,26.7,60,42
11.6947825,11,59.49,27,59,63
6.3624245,12,60.57,27.4,58,67
6.46454275,13,55.86,27.6,57,68
4.0847385,14,47.27,27.4,59,60
0.65267,15,36.73,26.7,65,49
1.0789035,16,25.31,26.1,69,69
0.257516,17,13.56,25.5,73,87
0.01331975,18,1.83,24.9,77,81
0,19,0,24.4,79,88
0,20,0,24.2,79,69
0,21,0,24,79,56
0,22,0,23.9,80,45
0,23,0,23.5,81,34
0,0,0,23.3,82,48
0,1,0,22.9,84,40
0,2,0,22.5,86,29
0,3,0,22.2,87,25
0,4,0,22.1,88,18
0.066599,5,-2.25,21.9,88,13
1.37193925,6,9.39,21.8,89,27
4.80844775,7,21.16,22.9,86,30
6.9396155,8,32.58,24.6,78,29
11.161993,9,43.49,25.6,70,33
8.1428365,10,52.89,26.5,63,29
6.42458325,11,59.17,27.1,60,29
8.82214625,12,60.2,27.4,59,29
10.10528725,13,55.5,27.6,59,30
5.945071,14,46.95,27.5,61,34
2.930356,15,36.43,27.2,63,30
4.00037975,16,25.02,26.9,66,30
1.64277525,17,13.28,26.3,71,29
0.057719,18,1.55,25.5,76,16
0,19,0,24.5,81,2
0,20,0,23.7,87,1
0,21,0,23.1,91,3
0,22,0,22.7,93,4
0,23,0,22.4,94,9
0,0,0,22.2,94,29
0,1,0,22,94,29
0,2,0,21.8,93,31
0,3,0,21.8,95,21
0,4,0,21.7,94,3
0.0399595,5,-2.42,21.5,93,0
1.37193925,6,9.23,21.5,91,0
5.1503225,7,21.01,22.7,88,0
9.674615,8,32.41,24.6,77,0
13.603955,9,43.29,25.7,69,6
15.9304825,10,52.63,26.5,64,2
17.373458,11,58.84,27.2,60,6
17.484457,12,59.83,27.6,57,0
16.21463725,13,55.15,27.8,56,1
14.039065,14,46.62,27.9,55,18
7.32589025,15,36.13,27.7,55,30
4.64417,16,24.74,27.2,58,31
1.127743,17,12.99,26.4,63,31
0.0355195,18,1.26,25.4,68,31
0,19,0,24.4,72,34
0,20,0,23.8,75,30
0,21,0,23.5,78,30
0,22,0,23.3,78,29
0,23,0,23.1,79,24
0,0,0,22.9,80,25
0,1,0,22.4,82,50
0,2,0,22.1,83,66
0,3,0,22.3,82,69
0,4,0,22.4,82,79
0,5,-2.58,22.4,81,71
0.0221995,6,9.08,22.5,81,84
0.257516,7,20.85,22.8,81,95
1.43853825,8,32.24,23.3,80,100
1.3453,9,43.09,23.2,83,100
0.99010525,10,52.37,23.2,82,100
1.3674995,11,58.51,23.3,82,100
1.93137075,12,59.46,23,86,100
1.9668905,13,54.79,23.6,86,100
2.7571985,14,46.29,24.2,85,100
1.18546225,15,35.83,25.5,79,100
1.398579,16,24.45,25.8,80,100
1.2343015,17,12.71,26,80,100
0.128758,18,0.97,25.8,82,31
0,19,0,25,85,20
0,20,0,24.4,88,30
0,21,0,23.9,91,34
0,22,0,23.7,93,33
0,23,0,23.6,94,36
0,0,0,23.5,95,50
0,1,0,23.7,95,32
0,2,0,23.6,96,15
0,3,0,23.1,96,16
0,4,0,22.8,97,18
0.0310795,5,-2.75,22.4,98,26
1.2476215,6,8.92,22.2,98,33
2.61512075,7,20.7,23.2,97,17
6.54002125,8,32.07,24.5,92,16
10.7490775,9,42.88,26.1,85,4
9.634655,10,52.11,27.8,76,0
11.739183,11,58.18,29.1,70,3
16.32119475,12,59.09,30.1,61,10
16.3789155,13,54.42,30.6,50,27
13.9458275,14,45.96,30.5,46,15
10.86451775,15,35.52,29.4,41,5
6.26030575,16,24.15,28.9,42,0
1.66497475,17,12.42,28,46,0
0.057719,18,0.68,26.7,51,0
0,19,0,25,56,0
0,20,0,23.9,59,0
0,21,0,23.4,60,0
0,22,0,23,59,0
0,23,0,22.7,58,0
0,0,0,22.5,56,0
0,1,0,22.2,56,0
0,2,0,21.8,56,0
0,3,0,21.2,54,0
0,4,0,20.8,54,0
0.0310795,5,-2.91,20.6,53,0
1.4296585,6,8.77,20.5,54,0
6.10934825,7,20.54,21,56,0
10.975515,8,31.89,22.7,55,0
14.7272575,9,42.67,24.6,50,0
17.17809975,10,51.85,26.2,46,0
18.27920525,11,57.85,27.3,38,0
18.32360275,12,58.71,27.8,36,1
17.1115045,13,54.06,28.2,35,18
14.5985,14,45.63,28.6,35,20
9.652414,15,35.21,29.1,35,6
6.207027,16,23.86,28.9,39,0
1.638335,17,12.12,28.1,45,1
0.00444,18,0.38,26.5,52,0
0,19,0,24.6,56,0
0,20,0,23.2,59,1
0,21,0,22.3,60,4
0,22,0,21.7,59,9
0,23,0,21.3,58,0
0,0,0,21,58,0
0,1,0,20.7,58,0
0,2,0,20.3,59,0
0,3,0,20.1,60,0
0,4,0,19.6,63,1
0.05327925,5,-3.08,18.9,67,0
1.80261275,6,8.61,18.2,75,0
3.91158125,7,20.38,18.9,80,11
9.15070025,8,31.72,22.1,67,25
11.07319325,9,42.46,24.2,62,28
9.843334,10,51.58,26.3,56,28
10.06533,11,57.51,28.1,49,28
10.66028075,12,58.34,29.5,43,25
14.16338575,13,53.69,30.4,38,21
12.7470475,14,45.29,30.8,36,24
10.14080725,15,34.9,31.1,36,20
4.9682855,16,23.56,30.8,39,19
1.47405775,17,11.83,29.8,47,9
0.0310795,18,0.08,28.1,54,9
0,19,0,26.1,59,10
0,20,0,25.2,61,14
0,21,0,24.8,61,23
0,22,0,24.6,62,26
0,23,0,24.2,65,28
0,0,0,23.7,69,28
0,1,0,23.1,73,27
0,2,0,22.8,74,26
0,3,0,22.8,69,25
0,4,0,22.7,65,23
0.00887975,5,-3.24,22.4,62,11
0.9767855,6,8.45,21.9,64,1
3.63186525,7,20.22,22.2,66,0
9.7767325,8,31.54,23.3,65,0
13.2176825,9,42.25,24.9,61,0
15.8461225,10,51.31,26.7,49,0
17.0360245,11,57.18,27.6,38,0
17.1026225,12,57.96,27.9,35,0
16.39223525,13,53.32,28.2,35,0
14.261065,14,44.95,28.6,33,5
